Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset
AH23	medaille	picture	aloud	aloud	0	0,3616	800
AH23	medaille	picture	aloud	medaille	0,3616	0,9548	1162
AH23	medaille	picture	aloud	!	0,9548	1,1997	1755
AH23	mok	picture	aloud	aloud	0	0,3779	800
AH23	mok	picture	aloud	mok	0,3779	0,7298	1178
AH23	mok	picture	aloud	!	0,7298	1,2007	1530
AH23	molen	picture	aloud	aloud	0	0,2575	800
AH23	molen	picture	aloud	molen	0,2575	0,7464	1058
AH23	molen	picture	aloud	!	0,7464	1,2024	1546
AH23	nagelknipper	picture	aloud	aloud	0	0,2781	800
AH23	nagelknipper	picture	aloud	nagelknipper	0,2781	0,9972	1078
AH23	nagelknipper	picture	aloud	NAGELSCHAAR	0,9972	1,1993	1797
AH23	olifant	picture+word	aloud	aloud	0	0,2584	800
AH23	olifant	picture+word	aloud	olifant	0,2584	0,9203	1058
AH23	olifant	picture+word	aloud	!	0,9203	1,2027	1720
AH23	olijf	picture+word	silent	silent	0	0,2	800
AH23	olijf	picture+word	silent	olijf	0,2	1,1	1000
AH23	olijf	picture+word	silent	!	1,1	1,2039	1900
AH23	paprika	picture+word	aloud	aloud	0	0,3439	800
AH23	paprika	picture+word	aloud	paprika	0,3439	0,8945	1144
AH23	paprika	picture+word	aloud	!	0,8945	1,2065	1695
AH23	piano	picture+word	aloud	aloud	0	0,2451	800
AH23	piano	picture+word	aloud	piano	0,2451	0,7824	1045
AH23	piano	picture+word	aloud	!	0,7824	1,2086	1582
AH23	pijl	picture+word	silent	silent	0	0,2	800
AH23	pijl	picture+word	silent	pijl	0,2	1,1	1000
AH23	pijl	picture+word	silent	!	1,1	1,203	1900
AH23	pil	picture	silent	silent	0	0,2	800
AH23	pil	picture	silent	pil	0,2	1,1	1000
AH23	pil	picture	silent	!	1,1	1,2029	1900
AH23	pincet	picture	silent	silent	0	0,2	800
AH23	pincet	picture	silent	pincet	0,2	1,1	1000
AH23	pincet	picture	silent	!	1,1	1,2054	1900
AH23	pinda	picture	aloud	aloud	0	0,2764	800
AH23	pinda	picture	aloud	pinda	0,2764	0,7248	1076
AH23	pinda	picture	aloud	!	0,7248	1,2082	1525
AH23	plank	picture	aloud	aloud	0	0,7989	800
AH23	plank	picture	aloud	plank	0,7989	1,173	1599
AH23	plank	picture	aloud	!	1,173	1,2001	1973
AH23	pleister	picture	aloud	aloud	0	0,7413	800
AH23	pleister	picture	aloud	pleister	0,7413	1,1726	1541
AH23	pleister	picture	aloud	!	1,1726	1,2028	1973
AH23	pot	picture+word	aloud	aloud	0	0,2724	800
AH23	pot	picture+word	aloud	pot	0,2724	0,7085	1072
AH23	pot	picture+word	aloud	!	0,7085	1,2078	1509
AH23	printer	picture+word	silent	silent	0	0,2	800
AH23	printer	picture+word	silent	printer	0,2	1,1	1000
AH23	printer	picture+word	silent	!	1,1	1,2032	1900
AH23	prullenbak	picture+word	aloud	aloud	0	0,4362	800
AH23	prullenbak	picture+word	aloud	prullenbak	0,4362	0,9429	1236
AH23	prullenbak	picture+word	aloud	!	0,9429	1,2067	1743
AH23	puntenslijper	picture	silent	silent	0	0,2	800
AH23	puntenslijper	picture	silent	puntenslijper	0,2	1,1	1000
AH23	puntenslijper	picture	silent	!	1,1	1,2004	1900
AH23	puzzelstukje	picture	silent	silent	0	0,2	800
AH23	puzzelstukje	picture	silent	puzzelstukje	0,2	1,1	1000
AH23	puzzelstukje	picture	silent	!	1,1	1,2056	1900
AH23	riem	picture	aloud	aloud	0	0,2726	800
AH23	riem	picture	aloud	riem	0,2726	0,661	1073
AH23	riem	picture	aloud	!	0,661	1,2051	1461
AH23	rietje	picture	silent	silent	0	0,2	800
AH23	rietje	picture	silent	rietje	0,2	1,1	1000
AH23	rietje	picture	silent	!	1,1	1,2094	1900
AH23	rijst	picture+word	silent	silent	0	0,2	800
AH23	rijst	picture+word	silent	rijst	0,2	1,1	1000
AH23	rijst	picture+word	silent	!	1,1	1,2066	1900
AH23	rits	picture+word	silent	silent	0	0,2	800
AH23	rits	picture+word	silent	rits	0,2	1,1	1000
AH23	rits	picture+word	silent	!	1,1	1,2059	1900
AH23	schaar	picture	aloud	aloud	0	0,2414	800
AH23	schaar	picture	aloud	schaar	0,2414	0,6546	1041
AH23	schaar	picture	aloud	!	0,6546	1,2014	1455
AH23	scheermesje	picture	silent	silent	0	0,2	800
AH23	scheermesje	picture	silent	scheermesje	0,2	1,1	1000
AH23	scheermesje	picture	silent	!	1,1	1,1997	1900
AH23	schep	picture	silent	silent	0	0,2	800
AH23	schep	picture	silent	schep	0,2	1,1	1000
AH23	schep	picture	silent	!	1,1	1,2083	1900
AH23	schommel	picture+word	aloud	aloud	0	0,2272	800
AH23	schommel	picture+word	aloud	schommel	0,2272	0,6515	1027
AH23	schommel	picture+word	aloud	!	0,6515	1,2069	1452
AH23	sigaret	picture+word	silent	silent	0	0,2	800
AH23	sigaret	picture+word	silent	sigaret	0,2	1,1	1000
AH23	sigaret	picture+word	silent	!	1,1	1,2024	1900
AH23	slabbetje	picture	silent	silent	0	0,2	800
AH23	slabbetje	picture	silent	slabbetje	0,2	1,1	1000
AH23	slabbetje	picture	silent	!	1,1	1,2005	1900
AH23	sleutel	picture	aloud	aloud	0	0,2561	800
AH23	sleutel	picture	aloud	sleutel	0,2561	0,7705	1056
AH23	sleutel	picture	aloud	!	0,7705	1,2029	1571
AH23	sneeuwpop	picture+word	silent	silent	0	0,2	800
AH23	sneeuwpop	picture+word	silent	sneeuwpop	0,2	1,1	1000
AH23	sneeuwpop	picture+word	silent	!	1,1	1,203	1900
AH23	speen	picture+word	aloud	aloud	0	0,223	800
AH23	speen	picture+word	aloud	speen	0,223	0,6687	1023
AH23	speen	picture+word	aloud	!	0,6687	1,2008	1469
AH23	steen	picture	silent	silent	0	0,2	800
AH23	steen	picture	silent	steen	0,2	1,1	1000
AH23	steen	picture	silent	!	1,1	1,205	1900
AH23	stofzuiger	picture	aloud	aloud	0	0,2553	800
AH23	stofzuiger	picture	aloud	stofzuiger	0,2553	0,9561	1055
AH23	stofzuiger	picture	aloud	!	0,9561	1,206	1756
AH23	strijkijzer	picture	aloud	aloud	0	0,2945	800
AH23	strijkijzer	picture	aloud	strijkijzer	0,2945	1,0542	1095
AH23	strijkijzer	picture	aloud	!	1,0542	1,2034	1854
AH23	stropdas	picture	silent	silent	0	0,2	800
AH23	stropdas	picture	silent	stropdas	0,2	1,1	1000
AH23	stropdas	picture	silent	!	1,1	1,2076	1900
AH23	televisie	picture+word	aloud	aloud	0	0,3254	800
AH23	televisie	picture+word	aloud	televisie	0,3254	0,9348	1125
AH23	televisie	picture+word	aloud	!	0,9348	1,2061	1735
AH23	tent	picture+word	aloud	aloud	0	0,2994	800
AH23	tent	picture+word	aloud	tent	0,2994	0,7529	1099
AH23	tent	picture+word	aloud	!	0,7529	1,1994	1553
AH23	theedoek	picture	silent	silent	0	0,2	800
AH23	theedoek	picture	silent	theedoek	0,2	1,1	1000
AH23	theedoek	picture	silent	!	1,1	1,2025	1900
AH23	theezakje	picture	silent	silent	0	0,2	800
AH23	theezakje	picture	silent	theezakje	0,2	1,1	1000
AH23	theezakje	picture	silent	!	1,1	1,2058	1900
AH23	thermometer	picture	aloud	aloud	0	1,1736	800
AH23	thermometer	picture	aloud	thermometer	1,1736	1,1797	1974
AH23	thermometer	picture	aloud	!	1,1797	1,2078	1980
AH23	tijger	picture+word	silent	silent	0	0,2	800
AH23	tijger	picture+word	silent	tijger	0,2	1,1	1000
AH23	tijger	picture+word	silent	!	1,1	1,2048	1900
AH23	toetsenbord	picture+word	silent	silent	0	0,2	800
AH23	toetsenbord	picture+word	silent	toetsenbord	0,2	1,1	1000
AH23	toetsenbord	picture+word	silent	!	1,1	1,2053	1900
AH23	tomaat	picture+word	silent	silent	0	0,2	800
AH23	tomaat	picture+word	silent	tomaat	0,2	1,1	1000
AH23	tomaat	picture+word	silent	!	1,1	1,2025	1900
AH23	trampoline	picture+word	aloud	aloud	0	0,2228	800
AH23	trampoline	picture+word	aloud	trampoline	0,2228	0,8431	1023
AH23	trampoline	picture+word	aloud	!	0,8431	1,1996	1643
AH23	vaas	picture	aloud	aloud	0	0,2615	800
AH23	vaas	picture	aloud	vaas	0,2615	0,7982	1062
AH23	vaas	picture	aloud	!	0,7982	1,1998	1598
AH23	varken	picture+word	silent	silent	0	0,2	800
AH23	varken	picture+word	silent	varken	0,2	1,1	1000
AH23	varken	picture+word	silent	!	1,1	1,203	1900
AH23	veiligheidsspeld	picture+word	aloud	aloud	0	0,2965	800
AH23	veiligheidsspeld	picture+word	aloud	veiligheidsspeld	0,2965	1,1699	1097
AH23	veiligheidsspeld	picture+word	aloud	!	1,1699	1,2001	1970
AH23	ventilator	picture+word	silent	silent	0	0,2	800
AH23	ventilator	picture+word	silent	ventilator	0,2	1,1	1000
AH23	ventilator	picture+word	silent	!	1,1	1,1996	1900
AH23	vergiet	picture	silent	silent	0	0,2	800
AH23	vergiet	picture	silent	vergiet	0,2	1,1	1000
AH23	vergiet	picture	silent	!	1,1	1,2048	1900
AH23	verrekijker	picture	aloud	aloud	0	0,6855	800
AH23	verrekijker	picture	aloud	verrekijker	0,6855	1,17	1486
AH23	verrekijker	picture	aloud	!	1,17	1,2001	1970
AH23	veter	picture	silent	silent	0	0,2	800
AH23	veter	picture	silent	veter	0,2	1,1	1000
AH23	veter	picture	silent	!	1,1	1,2097	1900
AH23	vingerafdruk	picture	aloud	aloud	0	0,2508	800
AH23	vingerafdruk	picture	aloud	vingerafdruk	0,2508	1,0099	1051
AH23	vingerafdruk	picture	aloud	!	1,0099	1,2029	1810
AH23	vlinder	picture	silent	silent	0	0,2	800
AH23	vlinder	picture	silent	vlinder	0,2	1,1	1000
AH23	vlinder	picture	silent	!	1,1	1,2056	1900
AH23	vork	picture+word	silent	silent	0	0,2	800
AH23	vork	picture+word	silent	vork	0,2	1,1	1000
AH23	vork	picture+word	silent	!	1,1	1,2024	1900
AH23	wasknijper	picture	aloud	aloud	0	0,2584	800
AH23	wasknijper	picture	aloud	wasknijper	0,2584	1,025	1058
AH23	wasknijper	picture	aloud	!	1,025	1,1992	1825
AH23	weg	picture	aloud	aloud	0	0,6004	800
AH23	weg	picture	aloud	weg	0,6004	0,995	1400
AH23	weg	picture	aloud	!	0,995	1,2009	1795
AH23	wol	picture	silent	silent	0	0,2	800
AH23	wol	picture	silent	wol	0,2	1,1	1000
AH23	wol	picture	silent	!	1,1	1,2065	1900
AH23	zandkasteel	picture+word	aloud	aloud	0	0,353	800
AH23	zandkasteel	picture+word	aloud	zandkasteel	0,353	1,0806	1153
AH23	zandkasteel	picture+word	aloud	!	1,0806	1,209	1881
AH23	zout	picture+word	aloud	aloud	0	0,4256	800
AH23	zout	picture+word	aloud	zout	0,4256	0,8792	1226
AH23	zout	picture+word	aloud	!	0,8792	1,2067	1679
AH24	aansteker	picture	silent	silent	0	0,2	800
AH24	aansteker	picture	silent	aansteker	0,2	1,1	1000
AH24	aansteker	picture	silent	!	1,1	1,2043	1900
AH24	accordeon	picture+word	aloud	aloud	0	0,3356	800
AH24	accordeon	picture+word	aloud	accordeon	0,3356	0,9417	1136
AH24	accordeon	picture+word	aloud	!	0,9417	1,2042	1742
AH24	afstandsbediening	picture+word	aloud	aloud	0	0,3599	800
AH24	afstandsbediening	picture+word	aloud	afstandsbediening	0,3599	1,0991	1160
AH24	afstandsbediening	picture+word	aloud	!	1,0991	1,2015	1899
AH24	afwasmiddel	picture	silent	silent	0	0,2	800
AH24	afwasmiddel	picture	silent	afwasmiddel	0,2	1,1	1000
AH24	afwasmiddel	picture	silent	!	1,1	1,2002	1900
AH24	aluminiumfolie	picture+word	aloud	aloud	0	0,3191	800
AH24	aluminiumfolie	picture+word	aloud	aluminiumfolie	0,3191	1,1414	1119
AH24	aluminiumfolie	picture+word	aloud	!	1,1414	1,2052	1941
AH24	amandelen	picture+word	aloud	aloud	0	0,4128	800
AH24	amandelen	picture+word	aloud	amandelen	0,4128	1,0552	1213
AH24	amandelen	picture+word	aloud	!	1,0552	1,2073	1855
AH24	ananas	picture+word	aloud	aloud	0	0,3492	800
AH24	ananas	picture+word	aloud	ananas	0,3492	0,9026	1149
AH24	ananas	picture+word	aloud	!	0,9026	1,2013	1703
AH24	appel	picture+word	silent	silent	0	0,2	800
AH24	appel	picture+word	silent	appel	0,2	1,1	1000
AH24	appel	picture+word	silent	!	1,1	1,1998	1900
AH24	armband	picture	silent	silent	0	0,2	800
AH24	armband	picture	silent	armband	0,2	1,1	1000
AH24	armband	picture	silent	!	1,1	1,2052	1900
AH24	aubergine	picture+word	silent	silent	0	0,2	800
AH24	aubergine	picture+word	silent	aubergine	0,2	1,1	1000
AH24	aubergine	picture+word	silent	!	1,1	1,2012	1900
AH24	auto	picture+word	aloud	aloud	0	0,4338	800
AH24	auto	picture+word	aloud	auto	0,4338	0,8686	1234
AH24	auto	picture+word	aloud	!	0,8686	1,2085	1669
AH24	avocado	picture	aloud	aloud	0	0,492	800
AH24	avocado	picture	aloud	avocado	0,492	1,001	1292
AH24	avocado	picture	aloud	!	1,001	1,2069	1801
AH24	bad	picture+word	silent	silent	0	0,2	800
AH24	bad	picture+word	silent	bad	0,2	1,1	1000
AH24	bad	picture+word	silent	!	1,1	1,2077	1900
AH24	bank	picture+word	aloud	aloud	0	0,3424	800
AH24	bank	picture+word	aloud	bank	0,3424	0,6447	1142
AH24	bank	picture+word	aloud	!	0,6447	1,2013	1445
AH24	basketbal	picture	silent	silent	0	0,2	800
AH24	basketbal	picture	silent	basketbal	0,2	1,1	1000
AH24	basketbal	picture	silent	!	1,1	1,2009	1900
AH24	batterij	picture	silent	silent	0	0,2	800
AH24	batterij	picture	silent	batterij	0,2	1,1	1000
AH24	batterij	picture	silent	!	1,1	1,2039	1900
AH24	beer	picture	aloud	aloud	0	0,3276	800
AH24	beer	picture	aloud	beer	0,3276	0,7037	1128
AH24	beer	picture	aloud	!	0,7037	1,2028	1504
AH24	bezem	picture	aloud	aloud	0	0,9366	800
AH24	bezem	picture	aloud	bezem	0,9366	1,1803	1737
AH24	bezem	picture	aloud	!	1,1803	1,2084	1980
AH24	blad	picture	silent	silent	0	0,2	800
AH24	blad	picture	silent	blad	0,2	1,1	1000
AH24	blad	picture	silent	!	1,1	1,2018	1900
AH24	bladmuziek	picture	silent	silent	0	0,2	800
AH24	bladmuziek	picture	silent	bladmuziek	0,2	1,1	1000
AH24	bladmuziek	picture	silent	!	1,1	1,2017	1900
AH24	blender	picture+word	silent	silent	0	0,2	800
AH24	blender	picture+word	silent	blender	0,2	1,1	1000
AH24	blender	picture+word	silent	!	1,1	1,2075	1900
AH24	bloemkool	picture	aloud	aloud	0	0,4094	800
AH24	bloemkool	picture	aloud	bloemkool	0,4094	0,9059	1209
AH24	bloemkool	picture	aloud	!	0,9059	1,2041	1706
AH24	boek	picture+word	silent	silent	0	0,2	800
AH24	boek	picture+word	silent	boek	0,2	1,1	1000
AH24	boek	picture+word	silent	!	1,1	1,2008	1900
AH24	boog	picture+word	silent	silent	0	0,2	800
AH24	boog	picture+word	silent	boog	0,2	1,1864	1000
AH24	boog	picture+word	silent	!	1,1864	1,2083	1986
AH24	broodrooster	picture	aloud	aloud	0	0,9064	800
AH24	broodrooster	picture	aloud	broodrooster	0,9064	1,1781	1706
AH24	broodrooster	picture	aloud	!	1,1781	1,2069	1978
AH24	bus	picture	silent	silent	0	0,2	800
AH24	bus	picture	silent	bus	0,2	1,1	1000
AH24	bus	picture	silent	!	1,1	1,2072	1900
AH24	cactus	picture+word	aloud	aloud	0	0,3396	800
AH24	cactus	picture+word	aloud	cactus	0,3396	0,9015	1140
AH24	cactus	picture+word	aloud	!	0,9015	1,2075	1702
AH24	citroen	picture+word	silent	silent	0	0,2	800
AH24	citroen	picture+word	silent	citroen	0,2	1,1	1000
AH24	citroen	picture+word	silent	!	1,1	1,2072	1900
AH24	cupcake	picture	silent	silent	0	0,2	800
AH24	cupcake	picture	silent	cupcake	0,2	1,1	1000
AH24	cupcake	picture	silent	!	1,1	1,2073	1900
AH24	dienblad	picture	silent	silent	0	0,2	800
AH24	dienblad	picture	silent	dienblad	0,2	1,1	1000
AH24	dienblad	picture	silent	!	1,1	1,2019	1900
AH24	dobbelsteen	picture+word	aloud	aloud	0	0,2673	800
AH24	dobbelsteen	picture+word	aloud	dobbelsteen	0,2673	0,8425	1067
AH24	dobbelsteen	picture+word	aloud	!	0,8425	1,2017	1643
AH24	donut	picture+word	silent	silent	0	0,2	800
AH24	donut	picture+word	silent	donut	0,2	1,1	1000
AH24	donut	picture+word	silent	!	1,1	1,2003	1900
AH24	emmer	picture	aloud	aloud	0	0,6295	800
AH24	emmer	picture	aloud	emmer	0,6295	1,0229	1430
AH24	emmer	picture	aloud	!	1,0229	1,2072	1823
AH24	envelop	picture	aloud	aloud	0	0,3555	800
AH24	envelop	picture	aloud	envelop	0,3555	0,8992	1156
AH24	envelop	picture	aloud	!	0,8992	1,2044	1699
AH24	fiets	picture+word	aloud	aloud	0	0,3149	800
AH24	fiets	picture+word	aloud	fiets	0,3149	0,8033	1115
AH24	fiets	picture+word	aloud	!	0,8033	1,2039	1603
AH24	fietspomp	picture	silent	silent	0	0,2	800
AH24	fietspomp	picture	silent	fietspomp	0,2	1,1	1000
AH24	fietspomp	picture	silent	!	1,1	1,208	1900
AH24	framboos	picture+word	aloud	aloud	0	0,3007	800
AH24	framboos	picture+word	aloud	framboos	0,3007	0,8635	1101
AH24	framboos	picture+word	aloud	!	0,8635	1,2049	1664
AH24	garde	picture	aloud	aloud	0	1,1707	800
AH24	garde	picture	aloud	garde	1,1707	1,1768	1971
AH24	garde	picture	aloud	!	1,1768	1,2048	1977
AH24	gewicht	picture+word	silent	silent	0	0,2	800
AH24	gewicht	picture+word	silent	gewicht	0,2	1,1	1000
AH24	gewicht	picture+word	silent	!	1,1	1,2046	1900
AH24	giraffe	picture	silent	silent	0	0,2	800
AH24	giraffe	picture	silent	giraffe	0,2	1,1	1000
AH24	giraffe	picture	silent	!	1,1	1,2011	1900
AH24	gitaar	picture	silent	silent	0	0,2	800
AH24	gitaar	picture	silent	gitaar	0,2	1,1	1000
AH24	gitaar	picture	silent	!	1,1	1,2042	1900
AH24	gum	picture	aloud	aloud	0	0,3506	800
AH24	gum	picture	aloud	gum	0,3506	0,6716	1151
AH24	gum	picture	aloud	!	0,6716	1,2033	1472
AH24	haai	picture+word	silent	silent	0	0,2	800
AH24	haai	picture+word	silent	haai	0,2	1,1	1000
AH24	haai	picture+word	silent	!	1,1	1,207	1900
AH24	hek	picture+word	aloud	aloud	0	0,4398	800
AH24	hek	picture+word	aloud	hek	0,4398	0,8141	1240
AH24	hek	picture+word	aloud	!	0,8141	1,2069	1614
AH24	helm	picture	silent	silent	0	0,2	800
AH24	helm	picture	silent	helm	0,2	1,1	1000
AH24	helm	picture	silent	!	1,1	1,2081	1900
AH24	horloge	picture+word	silent	silent	0	0,2	800
AH24	horloge	picture+word	silent	horloge	0,2	1,1	1000
AH24	horloge	picture+word	silent	!	1,1	1,2017	1900
AH24	kanon	picture+word	aloud	aloud	0	0,3987	800
AH24	kanon	picture+word	aloud	kanon	0,3987	0,7885	1199
AH24	kanon	picture+word	aloud	!	0,7885	1,204	1589
AH24	kapstok	picture	aloud	aloud	0	0,2	800
AH24	kapstok	picture	aloud	kapstok	0,2	1,0754	1000
AH24	kapstok	picture	aloud	MISSED	1,0754	1,2055	1875
AH24	kat	picture+word	aloud	aloud	0	0,3732	800
AH24	kat	picture+word	aloud	kat	0,3732	0,7221	1173
AH24	kat	picture+word	aloud	!	0,7221	1,2075	1522
AH24	kegel	picture+word	silent	silent	0	0,2	800
AH24	kegel	picture+word	silent	kegel	0,2	1,1	1000
AH24	kegel	picture+word	silent	!	1,1	1,2002	1900
AH24	ketting	picture+word	aloud	aloud	0	0,3924	800
AH24	ketting	picture+word	aloud	ketting	0,3924	0,7675	1192
AH24	ketting	picture+word	aloud	!	0,7675	1,208	1568
AH24	kleed	picture+word	aloud	aloud	0	0,4329	800
AH24	kleed	picture+word	aloud	kleed	0,4329	0,8156	1233
AH24	kleed	picture+word	aloud	!	0,8156	1,2081	1616
AH24	kluis	picture	aloud	aloud	0	0,4295	800
AH24	kluis	picture	aloud	kluis	0,4295	0,94	1230
AH24	kluis	picture	aloud	!	0,94	1,205	1740
AH24	knie	picture+word	aloud	aloud	0	0,5122	800
AH24	knie	picture+word	aloud	knie	0,5122	0,7764	1312
AH24	knie	picture+word	aloud	!	0,7764	1,2005	1576
AH24	knoflook	picture	aloud	aloud	0	1,0345	800
AH24	knoflook	picture	aloud	knoflook	1,0345	1,1751	1835
AH24	knoflook	picture	aloud	!	1,1751	1,2077	1975
AH24	koe	picture	silent	silent	0	0,2	800
AH24	koe	picture	silent	koe	0,2	1,1	1000
AH24	koe	picture	silent	!	1,1	1,2036	1900
AH24	koffer	picture+word	silent	silent	0	0,2	800
AH24	koffer	picture+word	silent	koffer	0,2	1,1	1000
AH24	koffer	picture+word	silent	!	1,1	1,2006	1900
AH24	koffiebonen	picture	aloud	aloud	0	0,4203	800
AH24	koffiebonen	picture	aloud	koffiebonen	0,4203	1,0435	1220
AH24	koffiebonen	picture	aloud	!	1,0435	1,2004	1844
AH24	komkommer	picture+word	aloud	aloud	0	0,4273	800
AH24	komkommer	picture+word	aloud	komkommer	0,4273	0,9736	1227
AH24	komkommer	picture+word	aloud	!	0,9736	1,2051	1774
AH24	koptelefoon	picture+word	silent	silent	0	0,2	800
AH24	koptelefoon	picture+word	silent	koptelefoon	0,2	1,1	1000
AH24	koptelefoon	picture+word	silent	!	1,1	1,2051	1900
AH24	krijt	picture	aloud	aloud	0	0,4753	800
AH24	krijt	picture	aloud	krijt	0,4753	0,8861	1275
AH24	krijt	picture	aloud	SIGARET	0,8861	1,2032	1686
AH24	kruk	picture	aloud	aloud	0	0,4655	800
AH24	kruk	picture	aloud	kruk	0,4655	0,8392	1266
AH24	kruk	picture	aloud	!	0,8392	1,2014	1639
AH24	kussen	picture+word	aloud	aloud	0	0,4173	800
AH24	kussen	picture+word	aloud	kussen	0,4173	0,8355	1217
AH24	kussen	picture+word	aloud	!	0,8355	1,2005	1636
AH24	laptop	picture	silent	silent	0	0,2	800
AH24	laptop	picture	silent	laptop	0,2	1,1	1000
AH24	laptop	picture	silent	!	1,1	1,2043	1900
AH24	lieveheersbeestje	picture	silent	silent	0	0,2	800
AH24	lieveheersbeestje	picture	silent	lieveheersbeestje	0,2	1,1	1000
AH24	lieveheersbeestje	picture	silent	!	1,1	1,2079	1900
AH24	loopband	picture	silent	silent	0	0,2	800
AH24	loopband	picture	silent	loopband	0,2	1,1	1000
AH24	loopband	picture	silent	!	1,1	1,2043	1900
AH24	lucifer	picture	aloud	aloud	0	0,3331	800
AH24	lucifer	picture	aloud	lucifer	0,3331	0,9065	1133
AH24	lucifer	picture	aloud	!	0,9065	1,201	1707
AH24	matras	picture	silent	silent	0	0,2	800
AH24	matras	picture	silent	matras	0,2	1,1	1000
AH24	matras	picture	silent	!	1,1	1,2083	1900
AH24	medaille	picture+word	silent	silent	0	0,2	800
AH24	medaille	picture+word	silent	medaille	0,2	1,1	1000
AH24	medaille	picture+word	silent	!	1,1	1,2078	1900
AH24	mok	picture+word	silent	silent	0	0,2	800
AH24	mok	picture+word	silent	mok	0,2	1,1	1000
AH24	mok	picture+word	silent	!	1,1	1,2068	1900
AH24	molen	picture+word	silent	silent	0	0,2	800
AH24	molen	picture+word	silent	molen	0,2	1,1	1000
AH24	molen	picture+word	silent	!	1,1	1,2043	1900
AH24	nagelknipper	picture+word	silent	silent	0	0,2	800
AH24	nagelknipper	picture+word	silent	nagelknipper	0,2	1,1	1000
AH24	nagelknipper	picture+word	silent	!	1,1	1,2067	1900
AH24	olifant	picture	silent	silent	0	0,2	800
AH24	olifant	picture	silent	olifant	0,2	1,1	1000
AH24	olifant	picture	silent	!	1,1	1,2075	1900
AH24	olijf	picture+word	aloud	aloud	0	0,4001	800
AH24	olijf	picture+word	aloud	olijf	0,4001	0,8752	1200
AH24	olijf	picture+word	aloud	!	0,8752	1,208	1675
AH24	paprika	picture	silent	silent	0	0,2	800
AH24	paprika	picture	silent	paprika	0,2	1,1	1000
AH24	paprika	picture	silent	!	1,1	1,2014	1900
AH24	piano	picture	silent	silent	0	0,2	800
AH24	piano	picture	silent	piano	0,2	1,1	1000
AH24	piano	picture	silent	!	1,1	1,2054	1900
AH24	pijl	picture+word	aloud	aloud	0	0,4368	800
AH24	pijl	picture+word	aloud	pijl	0,4368	0,7595	1237
AH24	pijl	picture+word	aloud	!	0,7595	1,2039	1560
AH24	pil	picture	aloud	aloud	0	0,4895	800
AH24	pil	picture	aloud	pil	0,4895	0,7989	1290
AH24	pil	picture	aloud	!	0,7989	1,2082	1599
AH24	pincet	picture	aloud	aloud	0	0,5686	800
AH24	pincet	picture	aloud	pincet	0,5686	1,06	1369
AH24	pincet	picture	aloud	!	1,06	1,2011	1860
