Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset	onset_ms
AH05	ventilator	picture	silent	silent	0	0.2	800	0
AH05	ventilator	picture	silent	ventilator	0.2	1.1	1000	200
AH05	ventilator	picture	silent	!	1.1	1202	1900	1100
AH05	vergiet	picture+word	silent	silent	0	0.2	800	0
AH05	vergiet	picture+word	silent	vergiet	0.2	1.1	1000	200
AH05	vergiet	picture+word	silent	!	1.1	1203	1900	1100
AH05	verrekijker	picture+word	aloud	aloud	0	0.38	800	0
AH05	verrekijker	picture+word	aloud	verrekijker	0.38	1096	1178	378
AH05	verrekijker	picture+word	aloud	!	1096	12056	1896	1096
AH05	veter	picture+word	silent	silent	0	0.2	800	0
AH05	veter	picture+word	silent	veter	0.2	1.1	1000	200
AH05	veter	picture+word	silent	!	1.1	11993	1900	1100
AH05	vingerafdruk	picture+word	aloud	aloud	0	0.37	800	0
AH05	vingerafdruk	picture+word	aloud	vingerafdruk	0.37	11749	1168	368
AH05	vingerafdruk	picture+word	aloud	!	11749	1205	1975	1175
AH05	vlinder	picture+word	silent	silent	0	0.2	800	0
AH05	vlinder	picture+word	silent	vlinder	0.2	1.1	1000	200
AH05	vlinder	picture+word	silent	!	1.1	12055	1900	1100
AH05	vork	picture	silent	silent	0	0.2	800	0
AH05	vork	picture	silent	vork	0.2	1.1	1000	200
AH05	vork	picture	silent	!	1.1	12058	1900	1100
AH05	wasknijper	picture+word	aloud	aloud	0	0.33	800	0
AH05	wasknijper	picture+word	aloud	wasknijper	0.33	10711	1133	333
AH05	wasknijper	picture+word	aloud	!	10711	1204	1871	1071
AH05	weg	picture+word	aloud	aloud	0	0.35	800	0
AH05	weg	picture+word	aloud	weg	0.35	0.73	1153	353
AH05	weg	picture+word	aloud	!	0.73	12021	1534	734
AH05	wol	picture+word	silent	silent	0	0.2	800	0
AH05	wol	picture+word	silent	wol	0.2	1.1	1000	200
AH05	wol	picture+word	silent	!	1.1	12063	1900	1100
AH05	zandkasteel	picture	aloud	aloud	0	0.65	800	0
AH05	zandkasteel	picture	aloud	zandkasteel	0.65	11695	1452	652
AH05	zandkasteel	picture	aloud	KASTEEL	11695	12049	1970	1170
AH05	zout	picture	aloud	aloud	0	0.96	800	0
AH05	zout	picture	aloud	zout	0.96	1172	1759	959
AH05	zout	picture	aloud	!	1172	12051	1972	1172
AH07	aansteker	picture+word	aloud	aloud	0	0.3	800	0
AH07	aansteker	picture+word	aloud	aansteker	0.3	0.86	1096	296
AH07	aansteker	picture+word	aloud	!	0.86	12082	1657	857
AH07	accordeon	picture+word	silent	silent	0	0.2	800	0
AH07	accordeon	picture+word	silent	accordeon	0.2	1.1	1000	200
AH07	accordeon	picture+word	silent	!	1.1	12053	1900	1100
AH07	afstandsbediening	picture+word	silent	silent	0	0.2	800	0
AH07	afstandsbediening	picture+word	silent	afstandsbediening	0.2	1.1	1000	200
AH07	afstandsbediening	picture+word	silent	!	1.1	1206	1900	1100
AH07	afwasmiddel	picture+word	aloud	aloud	0	0.36	800	0
AH07	afwasmiddel	picture+word	aloud	afwasmiddel	0.36	0.94	1155	355
AH07	afwasmiddel	picture+word	aloud	!	0.94	12075	1739	939
AH07	aluminiumfolie	picture+word	silent	silent	0	0.2	800	0
AH07	aluminiumfolie	picture+word	silent	aluminiumfolie	0.2	1.1	1000	200
AH07	aluminiumfolie	picture+word	silent	!	1.1	12054	1900	1100
AH07	amandelen	picture+word	silent	silent	0	0.2	800	0
AH07	amandelen	picture+word	silent	amandelen	0.2	1.1	1000	200
AH07	amandelen	picture+word	silent	!	1.1	1201	1900	1100
AH07	ananas	picture+word	silent	silent	0	0.2	800	0
AH07	ananas	picture+word	silent	ananas	0.2	1.1	1000	200
AH07	ananas	picture+word	silent	!	1.1	12073	1900	1100
AH07	appel	picture	aloud	aloud	0	0.42	800	0
AH07	appel	picture	aloud	appel	0.42	0.75	1223	423
AH07	appel	picture	aloud	!	0.75	12019	1553	753
AH07	armband	picture+word	aloud	aloud	0	0.3	800	0
AH07	armband	picture+word	aloud	armband	0.3	0.8	1102	302
AH07	armband	picture+word	aloud	!	0.8	12077	1600	800
AH07	aubergine	picture	aloud	aloud	0	0.45	800	0
AH07	aubergine	picture	aloud	aubergine	0.45	10545	1252	452
AH07	aubergine	picture	aloud	!	10545	12006	1855	1055
AH07	auto	picture+word	silent	silent	0	0.2	800	0
AH07	auto	picture+word	silent	auto	0.2	1.1	1000	200
AH07	auto	picture+word	silent	!	1.1	12048	1900	1100
AH07	avocado	picture	silent	silent	0	0.2	800	0
AH07	avocado	picture	silent	avocado	0.2	1.1	1000	200
AH07	avocado	picture	silent	!	1.1	12023	1900	1100
AH07	bad	picture	aloud	aloud	0	0.41	800	0
AH07	bad	picture	aloud	bad	0.41	10352	1208	408
AH07	bad	picture	aloud	WASBAK	10352	12021	1835	1035
AH07	bank	picture+word	silent	silent	0	0.2	800	0
AH07	bank	picture+word	silent	bank	0.2	1.1	1000	200
AH07	bank	picture+word	silent	!	1.1	12084	1900	1100
AH07	basketbal	picture+word	aloud	aloud	0	0.4	800	0
AH07	basketbal	picture+word	aloud	basketbal	0.4	0.95	1197	397
AH07	basketbal	picture+word	aloud	!	0.95	12017	1753	953
AH07	batterij	picture+word	aloud	aloud	0	0.4	800	0
AH07	batterij	picture+word	aloud	batterij	0.4	0.86	1197	397
AH07	batterij	picture+word	aloud	!	0.86	12053	1664	864
AH07	beer	picture	silent	silent	0	0.2	800	0
AH07	beer	picture	silent	beer	0.2	1.1	1000	200
AH07	beer	picture	silent	!	1.1	12055	1900	1100
AH07	bezem	picture	silent	silent	0	0.2	800	0
AH07	bezem	picture	silent	bezem	0.2	1.1	1000	200
AH07	bezem	picture	silent	!	1.1	12084	1900	1100
AH07	blad	picture+word	aloud	aloud	0	0.38	800	0
AH07	blad	picture+word	aloud	blad	0.38	0.78	1176	376
AH07	blad	picture+word	aloud	!	0.78	12008	1576	776
AH07	bladmuziek	picture+word	aloud	aloud	0	0.35	800	0
AH07	bladmuziek	picture+word	aloud	bladmuziek	0.35	0.92	1148	348
AH07	bladmuziek	picture+word	aloud	!	0.92	12047	1720	920
AH07	blender	picture	aloud	aloud	0	0.48	800	0
AH07	blender	picture	aloud	blender	0.48	0.94	1283	483
AH07	blender	picture	aloud	MIXER	0.94	12012	1738	938
AH07	bloemkool	picture	silent	silent	0	0.2	800	0
AH07	bloemkool	picture	silent	bloemkool	0.2	1.1	1000	200
AH07	bloemkool	picture	silent	!	1.1	12049	1900	1100
AH07	boek	picture	aloud	aloud	0	0.37	800	0
AH07	boek	picture	aloud	boek	0.37	0.7	1170	370
AH07	boek	picture	aloud	!	0.7	12079	1503	703
AH07	boog	picture	aloud	aloud	0	0.74	800	0
AH07	boog	picture	aloud	boog	0.74	11768	1541	741
AH07	boog	picture	aloud	!	11768	12085	1977	1177
AH07	broodrooster	picture	silent	silent	0	0.2	800	0
AH07	broodrooster	picture	silent	broodrooster	0.2	1.1	1000	200
AH07	broodrooster	picture	silent	!	1.1	12074	1900	1100
AH07	bus	picture+word	aloud	aloud	0	0.39	800	0
AH07	bus	picture+word	aloud	bus	0.39	0.76	1187	387
AH07	bus	picture+word	aloud	!	0.76	12021	1561	761
AH07	cactus	picture+word	silent	silent	0	0.2	800	0
AH07	cactus	picture+word	silent	cactus	0.2	1.1	1000	200
AH07	cactus	picture+word	silent	!	1.1	12009	1900	1100
AH07	citroen	picture	aloud	aloud	0	0.35	800	0
AH07	citroen	picture	aloud	citroen	0.35	0.9	1153	353
AH07	citroen	picture	aloud	!	0.9	12007	1701	901
AH07	cupcake	picture+word	aloud	aloud	0	0.28	800	0
AH07	cupcake	picture+word	aloud	cupcake	0.28	0.81	1077	277
AH07	cupcake	picture+word	aloud	!	0.81	12047	1607	807
AH07	dienblad	picture+word	aloud	aloud	0	0.3	800	0
AH07	dienblad	picture+word	aloud	dienblad	0.3	0.82	1104	304
AH07	dienblad	picture+word	aloud	!	0.82	12048	1622	822
AH07	dobbelsteen	picture+word	silent	silent	0	0.2	800	0
AH07	dobbelsteen	picture+word	silent	dobbelsteen	0.2	1.1	1000	200
AH07	dobbelsteen	picture+word	silent	!	1.1	12043	1900	1100
AH07	donut	picture	aloud	aloud	0	0.33	800	0
AH07	donut	picture	aloud	donut	0.33	0.78	1131	331
AH07	donut	picture	aloud	!	0.78	12029	1585	785
AH07	emmer	picture	silent	silent	0	0.2	800	0
AH07	emmer	picture	silent	emmer	0.2	1.1	1000	200
AH07	emmer	picture	silent	!	1.1	12084	1900	1100
AH07	envelop	picture	silent	silent	0	0.2	800	0
AH07	envelop	picture	silent	envelop	0.2	1.1	1000	200
AH07	envelop	picture	silent	!	1.1	12039	1900	1100
AH07	fiets	picture+word	silent	silent	0	0.2	800	0
AH07	fiets	picture+word	silent	fiets	0.2	1.1	1000	200
AH07	fiets	picture+word	silent	!	1.1	12042	1900	1100
AH07	fietspomp	picture+word	aloud	aloud	0	0.36	800	0
AH07	fietspomp	picture+word	aloud	fietspomp	0.36	0.85	1163	363
AH07	fietspomp	picture+word	aloud	!	0.85	12038	1655	855
AH07	framboos	picture+word	silent	silent	0	0.2	800	0
AH07	framboos	picture+word	silent	framboos	0.2	1.1	1000	200
AH07	framboos	picture+word	silent	!	1.1	12079	1900	1100
AH07	garde	picture	silent	silent	0	0.2	800	0
AH07	garde	picture	silent	garde	0.2	1.1	1000	200
AH07	garde	picture	silent	!	1.1	1201	1900	1100
AH07	gewicht	picture	aloud	aloud	0	10049	800	0
AH07	gewicht	picture	aloud	gewicht	10049	10896	1805	1005
AH07	gewicht	picture	aloud	MISSED	10896	12044	1890	1090
AH07	giraffe	picture+word	aloud	aloud	0	0.37	800	0
AH07	giraffe	picture+word	aloud	giraffe	0.37	0.82	1170	370
AH07	giraffe	picture+word	aloud	!	0.82	12068	1618	818
AH07	gitaar	picture+word	aloud	aloud	0	0.3	800	0
AH07	gitaar	picture+word	aloud	gitaar	0.3	0.81	1099	299
AH07	gitaar	picture+word	aloud	!	0.81	12051	1614	814
AH07	gum	picture	silent	silent	0	0.2	800	0
AH07	gum	picture	silent	gum	0.2	1.1	1000	200
AH07	gum	picture	silent	!	1.1	12021	1900	1100
AH07	haai	picture	aloud	aloud	0	0.34	800	0
AH07	haai	picture	aloud	haai	0.34	0.74	1136	336
AH07	haai	picture	aloud	!	0.74	12026	1536	736
AH07	hek	picture+word	silent	silent	0	0.2	800	0
AH07	hek	picture+word	silent	hek	0.2	1.1	1000	200
AH07	hek	picture+word	silent	!	1.1	12056	1900	1100
AH07	helm	picture+word	aloud	aloud	0	0.31	800	0
AH07	helm	picture+word	aloud	helm	0.31	0.66	1114	314
AH07	helm	picture+word	aloud	!	0.66	12086	1456	656
AH07	horloge	picture	aloud	aloud	0	0.36	800	0
AH07	horloge	picture	aloud	horloge	0.36	0.83	1164	364
AH07	horloge	picture	aloud	!	0.83	12092	1633	833
AH07	kanon	picture+word	silent	silent	0	0.2	800	0
AH07	kanon	picture+word	silent	kanon	0.2	1.1	1000	200
AH07	kanon	picture+word	silent	!	1.1	12083	1900	1100
AH07	kapstok	picture	silent	silent	0	0.2	800	0
AH07	kapstok	picture	silent	kapstok	0.2	1.1	1000	200
AH07	kapstok	picture	silent	!	1.1	12053	1900	1100
AH07	kat	picture+word	silent	silent	0	0.2	800	0
AH07	kat	picture+word	silent	kat	0.2	1.1	1000	200
AH07	kat	picture+word	silent	!	1.1	12072	1900	1100
AH07	kegel	picture	aloud	aloud	0	0.37	800	0
AH07	kegel	picture	aloud	kegel	0.37	0.8	1169	369
AH07	kegel	picture	aloud	!	0.8	12016	1603	803
AH07	ketting	picture+word	silent	silent	0	0.2	800	0
AH07	ketting	picture+word	silent	ketting	0.2	1.1	1000	200
AH07	ketting	picture+word	silent	!	1.1	12043	1900	1100
AH07	kleed	picture+word	silent	silent	0	0.2	800	0
AH07	kleed	picture+word	silent	kleed	0.2	1.1	1000	200
AH07	kleed	picture+word	silent	!	1.1	12027	1900	1100
AH07	kluis	picture	silent	silent	0	0.2	800	0
AH07	kluis	picture	silent	kluis	0.2	1.1	1000	200
AH07	kluis	picture	silent	!	1.1	12068	1900	1100
AH07	knie	picture+word	silent	silent	0	0.2	800	0
AH07	knie	picture+word	silent	knie	0.2	1.1	1000	200
AH07	knie	picture+word	silent	!	1.1	12001	1900	1100
AH07	knoflook	picture	silent	silent	0	0.2	800	0
AH07	knoflook	picture	silent	knoflook	0.2	1.1	1000	200
AH07	knoflook	picture	silent	!	1.1	12011	1900	1100
AH07	koe	picture+word	aloud	aloud	0	0.28	800	0
AH07	koe	picture+word	aloud	koe	0.28	0.52	1077	277
AH07	koe	picture+word	aloud	!	0.52	12013	1317	517
AH07	koffer	picture	aloud	aloud	0	0.43	800	0
AH07	koffer	picture	aloud	koffer	0.43	0.81	1229	429
AH07	koffer	picture	aloud	!	0.81	12044	1611	811
AH07	koffiebonen	picture	silent	silent	0	0.2	800	0
AH07	koffiebonen	picture	silent	koffiebonen	0.2	1.1	1000	200
AH07	koffiebonen	picture	silent	!	1.1	12024	1900	1100
AH07	komkommer	picture+word	silent	silent	0	0.2	800	0
AH07	komkommer	picture+word	silent	komkommer	0.2	1.1	1000	200
AH07	komkommer	picture+word	silent	!	1.1	12048	1900	1100
AH07	koptelefoon	picture	aloud	aloud	0	0.35	800	0
AH07	koptelefoon	picture	aloud	koptelefoon	0.35	1038	1153	353
AH07	koptelefoon	picture	aloud	!	1038	12015	1838	1038
AH07	krijt	picture	silent	silent	0	0.2	800	0
AH07	krijt	picture	silent	krijt	0.2	1.1	1000	200
AH07	krijt	picture	silent	!	1.1	1207	1900	1100
AH07	kruk	picture	silent	silent	0	0.2	800	0
AH07	kruk	picture	silent	kruk	0.2	1.1	1000	200
AH07	kruk	picture	silent	!	1.1	12063	1900	1100
AH07	kussen	picture+word	silent	silent	0	0.2	800	0
AH07	kussen	picture+word	silent	kussen	0.2	1.1	1000	200
AH07	kussen	picture+word	silent	!	1.1	12055	1900	1100
AH07	laptop	picture+word	aloud	aloud	0	0.29	800	0
AH07	laptop	picture+word	aloud	laptop	0.29	0.75	1090	290
AH07	laptop	picture+word	aloud	!	0.75	11998	1549	749
AH07	lieveheersbeestje	picture+word	aloud	aloud	0	0.42	800	0
AH07	lieveheersbeestje	picture+word	aloud	lieveheersbeestje	0.42	11653	1215	415
AH07	lieveheersbeestje	picture+word	aloud	!	11653	12068	1965	1165
AH07	loopband	picture+word	aloud	aloud	0	0.38	800	0
AH07	loopband	picture+word	aloud	loopband	0.38	0.95	1179	379
AH07	loopband	picture+word	aloud	!	0.95	12019	1746	946
AH07	lucifer	picture	silent	silent	0	0.2	800	0
AH07	lucifer	picture	silent	lucifer	0.2	1.1	1000	200
AH07	lucifer	picture	silent	!	1.1	1205	1900	1100
AH07	matras	picture+word	aloud	aloud	0	0.35	800	0
AH07	matras	picture+word	aloud	matras	0.35	0.9	1154	354
AH07	matras	picture+word	aloud	!	0.9	12041	1705	905
AH07	medaille	picture	aloud	aloud	0	0.34	800	0
AH07	medaille	picture	aloud	medaille	0.34	0.81	1135	335
AH07	medaille	picture	aloud	!	0.81	12059	1609	809
AH07	mok	picture	aloud	aloud	0	0.56	800	0
AH07	mok	picture	aloud	mok	0.56	0.97	1360	560
AH07	mok	picture	aloud	BEKER	0.97	12087	1766	966
AH07	molen	picture	aloud	aloud	0	0.34	800	0
AH07	molen	picture	aloud	molen	0.34	0.73	1139	339
AH07	molen	picture	aloud	!	0.73	12086	1528	728
AH07	nagelknipper	picture	aloud	aloud	0	0.91	800	0
AH07	nagelknipper	picture	aloud	nagelknipper	0.91	0.98	1712	912
AH07	nagelknipper	picture	aloud	MISSED	0.98	12012	1783	983
AH07	olifant	picture+word	aloud	aloud	0	0.33	800	0
AH07	olifant	picture+word	aloud	olifant	0.33	0.92	1129	329
AH07	olifant	picture+word	aloud	!	0.92	12085	1721	921
AH07	olijf	picture+word	silent	silent	0	0.2	800	0
AH07	olijf	picture+word	silent	olijf	0.2	1.1	1000	200
AH07	olijf	picture+word	silent	!	1.1	12056	1900	1100
AH07	paprika	picture+word	aloud	aloud	0	0.42	800	0
AH07	paprika	picture+word	aloud	paprika	0.42	0.85	1224	424
AH07	paprika	picture+word	aloud	!	0.85	12018	1648	848
AH07	piano	picture+word	aloud	aloud	0	0.4	800	0
AH07	piano	picture+word	aloud	piano	0.4	0.81	1198	398
AH07	piano	picture+word	aloud	!	0.81	12025	1606	806
AH07	pijl	picture+word	silent	silent	0	0.2	800	0
AH07	pijl	picture+word	silent	pijl	0.2	1.1	1000	200
AH07	pijl	picture+word	silent	!	1.1	12042	1900	1100
AH07	pil	picture	silent	silent	0	0.2	800	0
AH07	pil	picture	silent	pil	0.2	1.1	1000	200
AH07	pil	picture	silent	!	1.1	12074	1900	1100
AH07	pincet	picture	silent	silent	0	0.2	800	0
AH07	pincet	picture	silent	pincet	0.2	1.1	1000	200
AH07	pincet	picture	silent	!	1.1	1201	1900	1100
AH07	pinda	picture	aloud	aloud	0	0.4	800	0
AH07	pinda	picture	aloud	pinda	0.4	0.78	1203	403
AH07	pinda	picture	aloud	!	0.78	11993	1580	780
AH07	plank	picture	aloud	aloud	0	0.4	800	0
AH07	plank	picture	aloud	plank	0.4	0.77	1203	403
AH07	plank	picture	aloud	!	0.77	12025	1572	772
AH07	pleister	picture	aloud	aloud	0	0.46	800	0
AH07	pleister	picture	aloud	pleister	0.46	0.97	1264	464
AH07	pleister	picture	aloud	!	0.97	12012	1771	971
AH07	pot	picture+word	aloud	aloud	0	0.34	800	0
AH07	pot	picture+word	aloud	pot	0.34	0.65	1136	336
AH07	pot	picture+word	aloud	!	0.65	12054	1446	646
AH07	printer	picture+word	silent	silent	0	0.2	800	0
AH07	printer	picture+word	silent	printer	0.2	1.1	1000	200
AH07	printer	picture+word	silent	!	1.1	1205	1900	1100
AH07	prullenbak	picture+word	aloud	aloud	0	0.27	800	0
AH07	prullenbak	picture+word	aloud	prullenbak	0.27	0.84	1073	273
AH07	prullenbak	picture+word	aloud	!	0.84	12075	1639	839
AH07	puntenslijper	picture	silent	silent	0	0.2	800	0
AH07	puntenslijper	picture	silent	puntenslijper	0.2	1.1	1000	200
AH07	puntenslijper	picture	silent	!	1.1	12045	1900	1100
AH07	puzzelstukje	picture	silent	silent	0	0.2	800	0
AH07	puzzelstukje	picture	silent	puzzelstukje	0.2	1.1	1000	200
AH07	puzzelstukje	picture	silent	!	1.1	1208	1900	1100
AH07	riem	picture	aloud	aloud	0	0.33	800	0
AH07	riem	picture	aloud	riem	0.33	0.84	1126	326
AH07	riem	picture	aloud	GESP	0.84	12089	1640	840
AH07	rietje	picture	silent	silent	0	0.2	800	0
AH07	rietje	picture	silent	rietje	0.2	1.1	1000	200
AH07	rietje	picture	silent	!	1.1	12007	1900	1100
AH07	rijst	picture+word	silent	silent	0	0.2	800	0
AH07	rijst	picture+word	silent	rijst	0.2	1.1	1000	200
AH07	rijst	picture+word	silent	!	1.1	12058	1900	1100
AH07	rits	picture+word	silent	silent	0	0.2	800	0
AH07	rits	picture+word	silent	rits	0.2	1.1	1000	200
AH07	rits	picture+word	silent	!	1.1	12041	1900	1100
AH07	schaar	picture	aloud	aloud	0	0.28	800	0
AH07	schaar	picture	aloud	schaar	0.28	0.72	1078	278
AH07	schaar	picture	aloud	!	0.72	12084	1525	725
AH07	scheermesje	picture	silent	silent	0	0.2	800	0
AH07	scheermesje	picture	silent	scheermesje	0.2	1.1	1000	200
AH07	scheermesje	picture	silent	!	1.1	12053	1900	1100
AH07	schep	picture	silent	silent	0	0.2	800	0
AH07	schep	picture	silent	schep	0.2	1.1	1000	200
AH07	schep	picture	silent	!	1.1	12084	1900	1100
AH07	schommel	picture+word	aloud	aloud	0	0.29	800	0
AH07	schommel	picture+word	aloud	schommel	0.29	0.7	1090	290
AH07	schommel	picture+word	aloud	!	0.7	12087	1503	703
AH07	sigaret	picture+word	silent	silent	0	0.2	800	0
AH07	sigaret	picture+word	silent	sigaret	0.2	1.1	1000	200
AH07	sigaret	picture+word	silent	!	1.1	12055	1900	1100
AH07	slabbetje	picture	silent	silent	0	0.2	800	0
AH07	slabbetje	picture	silent	slabbetje	0.2	1.1	1000	200
AH07	slabbetje	picture	silent	!	1.1	1208	1900	1100
AH07	sleutel	picture	aloud	aloud	0	0.22	800	0
AH07	sleutel	picture	aloud	sleutel	0.22	0.69	1024	224
AH07	sleutel	picture	aloud	!	0.69	12017	1492	692
AH07	sneeuwpop	picture+word	silent	silent	0	0.2	800	0
AH07	sneeuwpop	picture+word	silent	sneeuwpop	0.2	1.1	1000	200
AH07	sneeuwpop	picture+word	silent	!	1.1	12056	1900	1100
AH07	speen	picture+word	aloud	aloud	0	0.27	800	0
AH07	speen	picture+word	aloud	speen	0.27	0.72	1070	270
AH07	speen	picture+word	aloud	!	0.72	12012	1525	725
AH07	steen	picture	silent	silent	0	0.2	800	0
AH07	steen	picture	silent	steen	0.2	1.1	1000	200
AH07	steen	picture	silent	!	1.1	12009	1900	1100
AH07	stofzuiger	picture	aloud	aloud	0	0.32	800	0
AH07	stofzuiger	picture	aloud	stofzuiger	0.32	10633	1117	317
AH07	stofzuiger	picture	aloud	!	10633	1208	1863	1063
AH07	strijkijzer	picture	aloud	aloud	0	0.69	800	0
AH07	strijkijzer	picture	aloud	strijkijzer	0.69	11737	1492	692
AH07	strijkijzer	picture	aloud	STRIJKBOUT	11737	12014	1974	1174
AH07	stropdas	picture	silent	silent	0	0.2	800	0
AH07	stropdas	picture	silent	stropdas	0.2	1.1	1000	200
AH07	stropdas	picture	silent	!	1.1	12078	1900	1100
AH07	televisie	picture+word	aloud	aloud	0	0.29	800	0
AH07	televisie	picture+word	aloud	televisie	0.29	0.77	1090	290
AH07	televisie	picture+word	aloud	!	0.77	12049	1574	774
AH07	tent	picture+word	aloud	aloud	0	0.33	800	0
AH07	tent	picture+word	aloud	tent	0.33	0.68	1125	325
AH07	tent	picture+word	aloud	!	0.68	12015	1477	677
AH07	theedoek	picture	silent	silent	0	0.2	800	0
AH07	theedoek	picture	silent	theedoek	0.2	1.1	1000	200
AH07	theedoek	picture	silent	!	1.1	12088	1900	1100
AH07	theezakje	picture	silent	silent	0	0.2	800	0
AH07	theezakje	picture	silent	theezakje	0.2	1.1	1000	200
AH07	theezakje	picture	silent	!	1.1	12063	1900	1100
AH07	thermometer	picture	aloud	aloud	0	0.32	800	0
AH07	thermometer	picture	aloud	thermometer	0.32	0.95	1115	315
AH07	thermometer	picture	aloud	!	0.95	12021	1752	952
AH07	tijger	picture+word	silent	silent	0	0.2	800	0
AH07	tijger	picture+word	silent	tijger	0.2	1.1	1000	200
AH07	tijger	picture+word	silent	!	1.1	12075	1900	1100
AH07	toetsenbord	picture+word	silent	silent	0	0.2	800	0
AH07	toetsenbord	picture+word	silent	toetsenbord	0.2	1.1	1000	200
AH07	toetsenbord	picture+word	silent	!	1.1	12021	1900	1100
AH07	tomaat	picture+word	silent	silent	0	0.2	800	0
AH07	tomaat	picture+word	silent	tomaat	0.2	1.1	1000	200
AH07	tomaat	picture+word	silent	!	1.1	1201	1900	1100
AH07	trampoline	picture+word	aloud	aloud	0	0.29	800	0
AH07	trampoline	picture+word	aloud	trampoline	0.29	0.82	1095	295
AH07	trampoline	picture+word	aloud	!	0.82	1205	1616	816
AH07	vaas	picture	aloud	aloud	0	0.38	800	0
AH07	vaas	picture	aloud	vaas	0.38	0.87	1180	380
AH07	vaas	picture	aloud	!	0.87	12021	1669	869
AH07	varken	picture+word	silent	silent	0	0.2	800	0
AH07	varken	picture+word	silent	varken	0.2	1.1	1000	200
AH07	varken	picture+word	silent	!	1.1	12043	1900	1100
AH07	veiligheidsspeld	picture+word	aloud	aloud	0	0.33	800	0
AH07	veiligheidsspeld	picture+word	aloud	veiligheidsspeld	0.33	11085	1127	327
AH07	veiligheidsspeld	picture+word	aloud	!	11085	12085	1909	1109
AH07	ventilator	picture+word	silent	silent	0	0.2	800	0
AH07	ventilator	picture+word	silent	ventilator	0.2	1.1	1000	200
AH07	ventilator	picture+word	silent	!	1.1	12056	1900	1100
AH07	vergiet	picture	silent	silent	0	0.2	800	0
AH07	vergiet	picture	silent	vergiet	0.2	1.1	1000	200
AH07	vergiet	picture	silent	!	1.1	12043	1900	1100
AH07	verrekijker	picture	aloud	aloud	0	0.3	800	0
AH07	verrekijker	picture	aloud	verrekijker	0.3	0.95	1102	302
AH07	verrekijker	picture	aloud	!	0.95	12049	1754	954
AH07	veter	picture	silent	silent	0	0.2	800	0
AH07	veter	picture	silent	veter	0.2	1.1	1000	200
